data,logradouro,veiculo,latitude,longitude
2023-12-15,RUA NOVA BRASILIA,MOTOCICLETA,-23.596710688071724,-46.50715465091914
2023-12-01,RUA SALGUEIRO DO CAMPO,PEDESTRE,-23.660145894472834,-46.731846928834884
2023-12-10,AVENIDA BOTURUSSU,PEDESTRE,-23.501068081372136,-46.48772825861386
2023-12-13,AVENIDA WASHINGTON LUIS,MOTOCICLETA,-23.623498370259167,-46.66182974292723
2023-11-12,AVENIDA ARICANDUVA,PEDESTRE,-23.56370670858319,-46.50882941769018
2023-12-13,VIADUTO ALCANTARA MACHADO,PEDESTRE,-23.552532630789077,-46.610689329791505
2023-12-13,AVENIDA DOUTORA RUTH CARDOSO,MOTOCICLETA,-23.552068802045522,-46.72211032279017
2023-12-13,AVENIDA LUIZ DUMONT VILLARES,MOTOCICLETA,-23.486364391508268,-46.60843170014128
2023-12-12,AVENIDA SAO MIGUEL,PEDESTRE,-23.51100197071623,-46.50007112883932
2023-12-10,RUA AMERICO SUGAI,MOTOCICLETA,-23.506773398792728,-46.45087751912179
2023-12-11,AVENIDA PROFESSOR LINEU PRESTES,MOTOCICLETA,-23.568459261748924,-46.73003045411057
2023-12-10,AVENIDA ENGENHEIRO EUSEBIO STEVAUX,MOTOCICLETA,-23.674309196991334,-46.697559132240016
2023-12-10,AVENIDA PRESIDENTE TANCREDO NEVES,MOTOCICLETA,-23.617295622128506,-46.60960567627597
2023-12-10,AVENIDA DOUTOR GUILHERME VILLARES,MOTOCICLETA,NA,NA
2023-12-10,AVENIDA JOAO DIAS,PEDESTRE,-23.644218556821123,-46.732070180874985
2023-12-10,AVENIDA WILHELM FRIEDRICH LADWIG,PEDESTRE,-23.68071360156081,-46.76921170061831
2023-12-07,RUA COMENDADOR CANTINHO,PEDESTRE,-23.526278261496838,-46.551599235943726
2023-12-09,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-12-09,RUA LUAR DO SERTAO,BICICLETA,-23.68820251432539,-46.792599182411585
2023-12-09,AVENIDA CHICA LUISA,PEDESTRE,-23.45355425453469,-46.74922819938912
2023-12-09,ESTRADA IGUATEMI,PEDESTRE,-23.563757386310584,-46.41639119484265
2023-12-02,AVENIDA CAITITU,PEDESTRE,-23.523226760841215,-46.46372141207153
2023-12-07,RUA BOIPEVA,PEDESTRE,-23.53979968818236,-46.48289908568518
2023-12-06,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-12-06,AVENIDA JOAO PAULO I,MOTOCICLETA,-23.486781410780885,-46.687737321841084
2023-12-04,AVENIDA INAJAR DE SOUZA,MOTOCICLETA,-23.460103982248622,-46.6729496888821
2023-12-06,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-12-06,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-12-06,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.460541845102558,-46.72162002963387
2023-10-29,AVENIDA PROFESSOR ALIPIO DE BARROS,MOTOCICLETA,-23.486570983796376,-46.41512973158633
2023-11-29,RUA AUDIENCIAS DE LUZ,PEDESTRE,-23.545639113792838,-46.4413932526235
2023-11-30,RUA FRANCISCO SANTO SUOSSO,PEDESTRE,-23.591066382129217,-46.76629542325209
2023-11-10,RUA PALESTRA ITALIA,PEDESTRE,-23.529218033202913,-46.678221341111964
2023-12-04,AVENIDA ROQUE PETRONI JUNIOR,PEDESTRE,-23.623384081772613,-46.69653764457453
2023-12-04,AVENIDA ARICANDUVA,MOTOCICLETA,-23.537657866348066,-46.54643859410368
2023-12-04,AVENIDA MIGUEL YUNES,MOTOCICLETA,-23.6849836721549,-46.69149441299839
2023-12-04,AVENIDA MORVAN DIAS DE FIGUEIREDO,AUTOMOVEL,-23.52626093393559,-46.580129019569014
2023-12-04,AVENIDA MARIA COELHO AGUIAR,MOTOCICLETA,-23.647582058682595,-46.73124868001739
2023-12-02,PONTE ARICANDUVA,MOTOCICLETA,-23.52248544470884,-46.55871797068786
2023-12-03,RUA EURIDICE DE CACCINI,MOTOCICLETA,-23.76055949968333,-46.706566224871246
2023-12-03,AVENIDA HEBE CAMARGO,MOTOCICLETA,-23.615344819429232,-46.72126935505808
2023-12-02,PRACA PADRE ALEIXO MONTEIRO MAFRA,PEDESTRE,-23.49118077493734,-46.4449919091114
2023-12-01,AVENIDA JOSE PINHEIRO BORGES,MOTOCICLETA,-23.526042574067787,-46.43972342453883
2023-10-20,RUA MODELO,PEDESTRE,-23.524333247157706,-46.43897314576754
2023-11-24,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-12-01,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-11-24,RUA SILVA TELES,PEDESTRE,-23.523965286246924,-46.604525291838506
2023-11-27,ESTRADA DO LAGEADO VELHO,PEDESTRE,-23.538330994339745,-46.40719672944757
2023-11-30,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-11-30,AVENIDA DOUTOR ARNALDO,MOTOCICLETA,-23.5492733715796,-46.68034494333005
2023-11-28,RUA MACHADO PEDROSA,AUTOMOVEL,-23.499723918983033,-46.61580068524861
2023-11-28,RUA DOUTOR MOACYR VAZ DE ANDRADE,PEDESTRE,NA,NA
2023-11-29,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.66960385688387,-46.73654801424465
2023-11-16,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2023-11-26,AVENIDA VICE-PRESIDENTE JOSE ALENCAR GOMES DA SILVA,PEDESTRE,-23.61920172290073,-46.447052664323444
2023-11-27,RUA DOUTOR LUND,MOTOCICLETA,-23.556077871713864,-46.630522682208635
2023-10-28,ALAMEDA SANTO AMARO,MOTOCICLETA,-23.65749870246019,-46.7061407834844
2023-11-26,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-11-26,RUA PALACETE DAS AGUIAS,MOTOCICLETA,-23.640702396202546,-46.66996738668471
2023-11-25,VIADUTO DO GLICERIO,AUTOMOVEL,-23.55634459714158,-46.629393704654085
2023-11-25,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.702719865191472,-46.78335606650885
2023-11-25,AVENIDA JOSE MARIA DA SILVA,MOTOCICLETA,-23.548022895335926,-46.74240148230229
2023-11-25,AVENIDA VICE-PRESIDENTE JOSE ALENCAR GOMES DA SILVA,PEDESTRE,-23.619184397381023,-46.44704443555143
2023-11-24,RUA MIGUEL MOTOKI OGUSHI,MOTOCICLETA,-23.62304831012204,-46.47794005471564
2023-11-24,SP 330,MOTOCICLETA,-23.507699128715,-46.7438149743289
2023-11-23,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-10-30,AVENIDA RIO DAS PEDRAS,MOTOCICLETA,-23.565062504054115,-46.51305669337488
2023-11-24,RUA AUGUSTA,BICICLETA,-23.563006087224487,-46.66532741772316
2023-11-24,AVENIDA JACU PESSEGO,MOTOCICLETA,-23.50887565547314,-46.457089957046236
2023-11-23,BR 381,PEDESTRE,-23.4323510438806,-46.5691359544797
2023-11-23,AVENIDA JORNALISTA ROBERTO MARINHO,PEDESTRE,-23.61389954124825,-46.69518373231679
2023-11-23,AVENIDA DO ESTADO,MOTOCICLETA,-23.55387427262669,-46.62495668955911
2023-11-14,AVENIDA BENTO GUELFI,NAO DISPONIVEL,-23.609339114486854,-46.42628330251362
2023-11-22,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.46054473023844,-46.721617899998186
2023-11-22,AVENIDA RAGUEB CHOHFI,MOTOCICLETA,-23.594765188723244,-46.44597249951958
2023-11-20,AVENIDA VEREADOR JOSE DINIZ,MOTOCICLETA,-23.620805108810014,-46.67820061464836
2023-11-09,AVENIDA PROFESSOR ABRAAO DE MORAIS,PEDESTRE,-23.61222754754396,-46.62757310364453
2023-11-18,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-11-19,RUA IBITIRAMA,MOTOCICLETA,-23.591431039056413,-46.580338747685
2023-11-19,RUA IBITIRAMA,MOTOCICLETA,-23.591431039056413,-46.580338747685
2023-11-12,AVENIDA DAS NACOES UNIDAS,MOTOCICLETA,-23.68142697805081,-46.6939966953153
2023-11-11,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-11-18,NAO DISPONIVEL,AUTOMOVEL,NA,NA
2023-11-18,AVENIDA MIGUEL ACHIOLE DA FONSECA,MOTOCICLETA,-23.559474167901755,-46.40450967601951
2023-11-17,SP 021,MOTOCICLETA,-23.4392662443126,-46.7693796835988
2023-11-17,TRAVESSA SONHO LINDO,CAMINHAO,-23.609248715700158,-46.443377401230904
2023-11-16,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-11-16,AVENIDA MORVAN DIAS DE FIGUEIREDO,PEDESTRE,-23.522179872000034,-46.610463110999646
2023-11-11,VIADUTO CAPITAO PACHECO E CHAVES,PEDESTRE,NA,NA
2023-10-16,RUA DO ROSEIRAL,PEDESTRE,-23.69572067977643,-46.65532545854699
2023-10-27,AVENIDA DOUTORA RUTH CARDOSO,MOTOCICLETA,-23.5539094796737,-46.71837567975466
2023-11-15,AVENIDA SENADOR TEOTONIO VILELA,AUTOMOVEL,-23.768853072733652,-46.71774313602654
2023-11-14,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-11-15,RUA TITO CAPINAM,PEDESTRE,-23.512825594477135,-46.474963376488795
2023-11-15,RUA VENTURA GARCIA CALDERON,MOTOCICLETA,-23.677337173169658,-46.6367785251936
2023-11-11,BR 381,PEDESTRE,-23.45775816289,-46.5713149535873
2023-11-07,AVENIDA PROFESSOR FRANCISCO MORATO,AUTOMOVEL,-23.584759724183584,-46.718171834770914
2023-11-05,NAO DISPONIVEL,NAO DISPONIVEL,NA,NA
2023-11-14,RUA MONTE DE SAO MARTINHO,NAO DISPONIVEL,NA,NA
2023-11-13,RUA NICOLAU TOLENTINO DE ALMEIDA,NAO DISPONIVEL,NA,NA
2023-10-13,AVENIDA CUPECE,PEDESTRE,-23.656104936477018,-46.66862321048977
2023-10-19,AVENIDA CELSO GARCIA,PEDESTRE,-23.5346774884805,-46.56850384110437
2023-11-13,AVENIDA ORVALHO DO SOL,MOTOCICLETA,-23.730451879670092,-46.696779426020086
2023-11-13,AVENIDA DEPUTADO EMILIO CARLOS,MOTOCICLETA,-23.493488797226455,-46.67886649794074
2023-11-13,AVENIDA DOUTOR ASSIS RIBEIRO,MOTOCICLETA,-23.4853912812617,-46.48067309909443
2023-11-13,RUA RIACHUELO,PEDESTRE,-23.551144614064228,-46.635512444004334
2023-11-12,RUA PROFESSOR CAMILO ASHCAR,PEDESTRE,-23.720892659362665,-46.64275771291439
2023-11-12,RUA CANARIO NATAL,MOTOCICLETA,-23.76308025614867,-46.69783794659272
2023-11-12,RUA ALFREDO CATALANI,PEDESTRE,-23.576115010078343,-46.43976069221837
2023-11-12,RUA GINO MONALDI,PEDESTRE,-23.781949127223466,-46.68055292946434
2023-11-11,SP 270,MOTOCICLETA,-23.5853347801823,-46.7882262196393
2023-11-10,AVENIDA YERVANT KISSAJIKIAN,PEDESTRE,-23.681176969208057,-46.65353711374625
2023-11-11,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-11-10,SP 348,MOTOCICLETA,-23.4460236875952,-46.7554868440829
2023-11-09,RUA GUMERCINDO SARAIVA,PEDESTRE,-23.579877990568125,-46.68363577382866
2023-08-28,AVENIDA MIGUEL DE CASTRO,AUTOMOVEL,-23.48205993123574,-46.71962796950311
2023-11-08,TRAVESSA TRISTEZA DO JECA,PEDESTRE,-23.61023323137347,-46.44183594860425
2023-11-08,AVENIDA RAGUEB CHOHFI,PEDESTRE,-23.598776941921084,-46.46446574417438
2023-11-06,RUA JOAO TEODORO,PEDESTRE,-23.532406329922686,-46.6319810797537
2023-11-08,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-11-06,AVENIDA CONDE DE FRONTIN,PEDESTRE,-23.53567245448312,-46.551532528834876
2023-11-08,AVENIDA JACU-PESSEGO,PEDESTRE,-23.556248395608378,-46.445665869982406
2023-11-07,NAO DISPONIVEL,BICICLETA,NA,NA
2023-09-10,SP 270,MOTOCICLETA,-23.584426268883,-46.7862021460359
2023-11-06,AVENIDA DO CONTORNO,PEDESTRE,-23.53932180099028,-46.46964219232091
2023-11-05,RUA MIGUEL BASTOS SOARES,PEDESTRE,-23.581859611130373,-46.51845890234993
2023-10-28,RUA KOSHUN TAKARA,MOTOCICLETA,-23.46266013140355,-46.66161814113194
2023-10-25,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-11-06,AVENIDA GUARAPIRANGA,PEDESTRE,-23.6659323784264,-46.71356772705936
2023-11-05,AVENIDA INTERLAGOS,AUTOMOVEL,-23.659959771450527,-46.67946393285299
2023-10-26,AVENIDA MORVAN DIAS DE FIGUEIREDO,MOTOCICLETA,-23.52736221865545,-46.59346253268939
2023-11-05,AVENIDA SOUZA RAMOS,PEDESTRE,-23.574186573338856,-46.41253262062685
2023-10-30,RUA INACIO MONTEIRO,PEDESTRE,-23.56413495387174,-46.4080282288337
2023-10-21,AVENIDA INTERLAGOS,MOTOCICLETA,-23.67385083466955,-46.678008938904426
2023-11-05,AVENIDA PRESIDENTE CASTELO BRANCO,PEDESTRE,-23.518943312902305,-46.643997724581006
2023-11-04,SP 021,MOTOCICLETA,-23.4265450484527,-46.7521291648998
2023-02-19,AVENIDA TUCURUVI,MOTOCICLETA,-23.481558444803188,-46.60339119284908
2023-11-04,RUA JOSE CATARINO DOS SANTOS,MOTOCICLETA,-23.69881740000165,-46.63548212082408
2023-11-03,AVENIDA DOUTOR ASSIS RIBEIRO,PEDESTRE,-23.485969372426087,-46.467029923795096
2023-11-02,RUA EUZEBIO COGHI,MOTOCICLETA,-23.823058700242115,-46.72703937060554
2023-11-03,AVENIDA EDUARDO SABINO DE OLIVEIRA,AUTOMOVEL,-23.478231839083524,-46.43435112883488
2023-11-03,AVENIDA EDUARDO SABINO DE OLIVEIRA,AUTOMOVEL,-23.478231839083524,-46.43435112883488
2023-11-02,AVENIDA CORONEL SEZEFREDO FAGUNDES,MOTOCICLETA,-23.45033307312451,-46.59920719507849
2023-11-02,AVENIDA DO CURSINO,PEDESTRE,-23.604381185062714,-46.61572032998459
2023-11-01,AVENIDA ENGENHEIRO FEIJO BITTENCOURT,MOTOCICLETA,-23.58746929657573,-46.529373328158954
2023-10-20,AVENIDA DONA BELMIRA MARIN,PEDESTRE,-23.753740326299763,-46.68724072063816
2023-06-24,RUA FRANCISCO JOSE VIANA,PEDESTRE,-23.60820666308205,-46.39957768065176
2023-10-30,AVENIDA MIGUEL ACHIOLE DA FONSECA,PEDESTRE,-23.55889142858644,-46.400674557669745
2023-10-29,RUA DOUTOR CARLOS DE REZENDE ENOUT,MOTOCICLETA,-23.702801652435905,-46.637256304903524
2023-10-29,AVENIDA GENERAL ATALIBA LEONEL,PEDESTRE,-23.487339971016223,-46.60706566572025
2023-10-29,AVENIDA GENERAL ATALIBA LEONEL,PEDESTRE,-23.487339971016223,-46.60706566572025
2023-10-29,AVENIDA GENERAL ATALIBA LEONEL,PEDESTRE,-23.487339971016223,-46.60706566572025
2023-10-28,BR 381,MOTOCICLETA,NA,NA
2023-08-29,AVENIDA OTAVIANO ALVES DE LIMA,MOTOCICLETA,-23.50790498080175,-46.70690525951392
2023-10-28,BR 381,PEDESTRE,-23.478047313981,-46.5600634577805
2023-10-18,RUA JOAQUIM LAPAS VEIGA,MOTOCICLETA,-23.57857113315524,-46.77849063912582
2023-10-28,AVENIDA RIO DAS PEDRAS,AUTOMOVEL,-23.57294491500085,-46.505780842330246
2023-10-28,AVENIDA SAPOPEMBA,PEDESTRE,NA,NA
2023-10-28,AVENIDA IMIRIM,MOTOCICLETA,-23.48269473540771,-46.6544741184884
2023-10-28,AVENIDA PROFESSOR EDGAR SANTOS,MOTOCICLETA,-23.553522485311532,-46.49170902944891
2023-10-23,ESTRADA DO CAMPO LIMPO,PEDESTRE,-23.631757751495424,-46.77184614048608
2023-10-13,RUA DAVI BANDERALI,BICICLETA,-23.549262960486974,-46.478008047637324
2023-10-27,RUA DOUTOR AIOSE,MOTOCICLETA,-23.520904878971933,-46.4456143498823
2023-10-26,AVENIDA JORNALISTA ROBERTO MARINHO,MOTOCICLETA,-23.616814517826835,-46.68632285440766
2023-10-26,ESTRADA ENGENHEIRO MARSILAC,MOTOCICLETA,-23.830343937774288,-46.73109526818175
2023-10-26,RUA DA SERVIDAO,PEDESTRE,-23.83598960057942,-46.7318524008774
2023-10-26,AVENIDA PROFESSOR FRANCISCO MORATO,PEDESTRE,-23.584105162558068,-46.716958917183675
2023-10-26,ESTRADA ECOTURISTICA DE PARELHEIROS,MOTOCICLETA,-23.79292689343692,-46.728766213495355
2023-10-24,AVENIDA GIOVANNI GRONCHI,PEDESTRE,-23.626355344293565,-46.73509236932096
2023-10-25,SP 160,MOTOCICLETA,-23.6579104194777,-46.6336719376232
2023-10-25,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-10-25,RUA JORGE JUBRAN,MOTOCICLETA,-23.634436117727738,-46.768199768485196
2023-10-23,RUA DO ORATORIO,PEDESTRE,-23.555682183619755,-46.59989716150989
2023-10-24,AVENIDA MARECHAL TITO,MOTOCICLETA,-23.48985798614108,-46.38586921665285
2023-10-22,RUA EMBAIXADORA DORA VASCONCELOS,MOTOCICLETA,-23.6805887544514,-46.669738438122806
2023-10-23,AVENIDA DEPUTADO EMILIO CARLOS,PEDESTRE,-23.479880576293965,-46.67314942434663
2023-10-23,RUA ESTER ELISA,MOTOCICLETA,NA,NA
2023-08-17,AVENIDA PROFESSOR FRANCISCO MORATO,MOTOCICLETA,-23.600882404569248,-46.7426508644942
2023-10-23,MARGINAL PINHEIROS,MOTOCICLETA,-23.5736033854083,-46.70052157056175
2023-10-22,SP 270,MOTOCICLETA,-23.5902852624555,-46.7969487317323
2023-10-22,RUA MANUEL DA LUZ DRUMOND,AUTOMOVEL,-23.616405879931495,-46.45600101041648
2023-10-22,ESTRADA CANAL DE COCAIA,PEDESTRE,-23.75062593963894,-46.67179204154128
2023-10-22,AVENIDA MATEO BEI,MOTOCICLETA,-23.599413847085327,-46.48517108488606
2023-10-22,RUA PAULO LORENZANI,BICICLETA,-23.518375353771443,-46.559437979370045
2023-10-22,AVENIDA CARLOS LACERDA,PEDESTRE,-23.645622858809972,-46.77936736723965
2023-10-22,RUA MARIO SOBRAL,MOTOCICLETA,-23.601128567965976,-46.39676522849407
2023-10-12,AVENIDA SANTO AMARO,PEDESTRE,-23.608097474096674,-46.67641156441787
2023-10-21,AVENIDA DONA BELMIRA MARIN,PEDESTRE,-23.742461331193407,-46.69189670184415
2023-10-19,NAO DISPONIVEL,AUTOMOVEL,NA,NA
2023-10-20,RUA MIGUEL YUNES,MOTOCICLETA,-23.68586316264576,-46.6905539
2023-10-20,AVENIDA OTAVIANO ALVES DE LIMA,AUTOMOVEL,-23.50741477363731,-46.713348078956415
2023-10-18,AVENIDA ARICANDUVA,PEDESTRE,-23.54074662373313,-46.5408900940985
2023-10-07,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-10-08,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2023-09-07,AVENIDA CUPECE,PEDESTRE,-23.653487213745716,-46.6700511
2023-10-12,RUA QUARESMA DELGADO,MOTOCICLETA,-23.622676514362638,-46.46927691779042
2023-10-16,SP 270,PEDESTRE,-23.5922369483391,-46.8009498718141
2023-10-16,RUA PONTE RASA,AUTOMOVEL,-23.510778928188955,-46.49049518895401
2023-10-16,NAO DISPONIVEL,AUTOMOVEL,NA,NA
2023-10-14,AVENIDA CARLOS LACERDA,PEDESTRE,NA,NA
2023-10-15,ESTRADA DO CAMPO LIMPO,MOTOCICLETA,-23.61998581999142,-46.75797168205737
2023-10-15,AVENIDA CORONEL SEZEFREDO FAGUNDES,MOTOCICLETA,-23.425612887257287,-46.591516977755056
2023-06-10,RUA HUMBERTO MIRANDA,PEDESTRE,-23.648157744218288,-46.73289734048609
2023-10-13,SP 348,AUTOMOVEL,-23.42712231723,-46.7604887118411
2023-10-13,AVENIDA GUARAPIRANGA,AUTOMOVEL,-23.676689002471026,-46.73425728280227
2023-10-05,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-09-17,ESTRADA DO JACEGUAVA,ONIBUS,-23.788317639333226,-46.76661252883609
2023-10-12,PRACA PAULO STUART WRIGHT,PEDESTRE,-23.48235996460368,-46.717355569292735
2023-10-08,AVENIDA CARLOS LACERDA,AUTOMOVEL,-23.63720779202093,-46.77931200342289
2023-10-11,AVENIDA SAPOPEMBA,PEDESTRE,-23.599460227349827,-46.51443762208938
2023-10-11,AVENIDA JABAQUARA,PEDESTRE,-23.61113715399551,-46.63797073864195
2023-10-12,ESTRADA DO CAMPO LIMPO,MOTOCICLETA,-23.641449583810047,-46.76647961055294
2023-10-12,ESTRADA ECOTURISTICA DE PARELHEIROS,MOTOCICLETA,-23.81915958601087,-46.7348883345922
2023-10-12,AVENIDA DOUTOR ASSIS RIBEIRO,AUTOMOVEL,-23.482894633470192,-46.47183620304978
2023-10-12,RUA APOSTOLO SIMAO PEDRO,MOTOCICLETA,-23.589985521757846,-46.401698720743525
2023-10-11,SP 021,PEDESTRE,-23.421743664296,-46.7472658037794
2023-10-11,BR 381,MOTOCICLETA,-23.4408357187525,-46.5678558373791
2023-09-15,AVENIDA ATLANTICA,MOTOCICLETA,-23.714928606512895,-46.70708800574284
2023-10-11,AVENIDA VEREADOR JOAO DE LUCA,MOTOCICLETA,-23.64896301391564,-46.67012966135806
2022-08-11,RUA VIOLETA SILVESTRE,MOTOCICLETA,-23.413700292628963,-46.747669034969576
2023-10-07,RUA VICENTE REIS,NAO DISPONIVEL,-23.52133482422432,-46.39017055653241
2023-10-10,AVENIDA MORVAN DIAS DE FIGUEIREDO,MOTOCICLETA,-23.52613683327614,-46.579626563904085
2023-06-16,AVENIDA PROFESSOR VICENTE RAO,AUTOMOVEL,-23.640776092793782,-46.6763082217381
2023-10-10,AVENIDA SAO MIGUEL,PEDESTRE,-23.507767656070854,-46.49136719141778
2023-10-09,RUA NEREU BERTINI MAGALHAES,PEDESTRE,-23.768542666821045,-46.68135844388823
2023-10-09,RUA SILVA TELES,AUTOMOVEL,-23.534449283779033,-46.614953985802885
2023-10-09,AVENIDA PAULO GUILGUER REIMBERG,MOTOCICLETA,-23.77787246933744,-46.694002677775494
2023-10-04,AVENIDA JACU PESSEGO,MOTOCICLETA,-23.589156457090926,-46.44261333820967
2023-10-08,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-10-08,AVENIDA GUARAPIRANGA,AUTOMOVEL,-23.684572694456993,-46.74678162269969
2023-10-08,RUA OLIVEIRA ALVES,MOTOCICLETA,-23.585238494307823,-46.60065658476053
2023-10-06,AVENIDA OTAVIANO ALVES DE LIMA,PEDESTRE,-23.507187397642852,-46.716714678854174
2023-10-07,RUA BARAO CARLOS DE SOUSA ANHUMAS,BICICLETA,-23.436084051987034,-46.582899929467644
2023-10-07,RUA MANUEL JUSTINIANO QUINTAO,MOTOCICLETA,-23.493839476060632,-46.688766006746654
2023-10-01,RUA ABEL TAVARES,MOTOCICLETA,-23.48522500978808,-46.4767196176715
2023-10-07,AVENIDA JOSE DA NATIVIDADE SALDANHA,PEDESTRE,-23.473280367624245,-46.68428864112821
2023-10-06,PRACA DOUTOR JOAO GUILHERME FLOKE,MOTOCICLETA,-23.546080807049446,-46.70590803558222
2023-10-05,AVENIDA JOAO XXIII,PEDESTRE,-23.571872379894934,-46.53632968465732
2023-10-06,AVENIDA OTAVIANO ALVES DE LIMA,MOTOCICLETA,-23.507187397642852,-46.716714678854174
2023-10-06,AVENIDA PAULO GUILGUER REIMBERG,AUTOMOVEL,-23.784991060170036,-46.68923371376154
2023-09-29,RUA GABRIEL ANDRIOLI,PEDESTRE,-23.55824376289039,-46.53269148343158
2023-10-04,AVENIDA CELSO GARCIA,BICICLETA,-23.539440749685845,-46.60942703834433
2023-08-31,RUA ANTIPODAS,AUTOMOVEL,-23.704005132859983,-46.774552535582224
2023-10-04,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,MOTOCICLETA,-23.423278478831428,-46.72622287878374
2023-09-25,AVENIDA DO ESTADO,PEDESTRE,-23.600509477591007,-46.575864477654136
2023-10-03,BR 381,PEDESTRE,-23.4365239243083,-46.5680335394178
2023-08-26,AVENIDA MARGINAL TIETE,PEDESTRE,NA,NA
2023-04-02,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-10-02,AVENIDA SENADOR TEOTONIO VILELA,PEDESTRE,-23.747388901882157,-46.708097735582214
2023-10-01,AVENIDA MARECHAL TITO,PEDESTRE,-23.492293079676834,-46.38783638022846
2023-10-01,AVENIDA SANTO AMARO,PEDESTRE,-23.614667486660004,-46.67929946745301
2023-10-01,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-09-30,ESTRADA DO ALVARENGA,PEDESTRE,-23.715798306175593,-46.62830638829271
2023-08-28,RUA DOUTOR GENTIL LEITE MARTINS,MOTOCICLETA,-23.649106471714838,-46.67268130763169
2023-09-30,AVENIDA PROFESSOR FRANCISCO MORATO,PEDESTRE,-23.59510571729985,-46.73867666993086
2023-09-25,AVENIDA WASHINGTON LUIS,AUTOMOVEL,-23.64023938575753,-46.67381845889295
2023-09-30,AVENIDA GUIDO CALOI,MOTOCICLETA,-23.644559505084363,-46.727405857662816
2023-08-30,NAO DISPONIVEL,PEDESTRE,NA,NA
2023-09-17,AVENIDA CARLOS CALDEIRA FILHO,MOTOCICLETA,-23.658275453929146,-46.76698620179532
2023-09-29,RUA MARIA PRESTES MAIA,BICICLETA,-23.51616653128182,-46.6219255283279
2023-09-29,AVENIDA MARGINAL DO RIO PINHEIROS,MOTOCICLETA,-23.604350685827693,-46.696406327672854
2023-09-29,AVENIDA EDU CHAVES,PEDESTRE,-23.477772455362288,-46.56862059214422
2023-09-28,AVENIDA SENADOR TEOTONIO VILELA,MOTOCICLETA,-23.74548450512029,-46.707345169275655
2023-09-27,SP 348,PEDESTRE,-23.4357590687534,-46.7594302605922
2023-02-01,RUA ERNANI SALOMAO ROSAS RIBEIRO,AUTOMOVEL,-23.492455200547194,-46.65739025964444
2023-09-06,AVENIDA ATLANTICA,MOTOCICLETA,-23.704948688725466,-46.713983006786634
2023-09-01,AVENIDA ESCOLA POLITECNICA,PEDESTRE,-23.570120459761633,-46.76128831762361
2023-09-25,RUA MARIA VIEIRA RIBEIRO,MOTOCICLETA,-23.564500784989363,-46.529850433361375
2023-09-25,AVENIDA DEPUTADO DOUTOR JOSE ARISTODEMO PINOTTI,MOTOCICLETA,-23.51051248843884,-46.43456318166372
2023-09-25,RUA ESTER ELISA,MOTOCICLETA,-23.459707960285492,-46.58096970674641
2023-09-08,SP 348,MOTOCICLETA,-23.449946324187994,-46.754678664258314
2023-08-07,BR 381,MOTOCICLETA,-23.4918528822059,-46.5591630223222
2023-09-24,AVENIDA DOUTOR ARNALDO,PEDESTRE,-23.555611520954628,-46.66754356441777
2023-09-24,PONTE TRANSAMERICA,AUTOMOVEL,NA,NA
2023-09-24,ESTRADA DO CAMPO LIMPO,PEDESTRE,-23.643229251327035,-46.76547083393737
2023-09-20,RUA JOSE PINTO LIMA,PEDESTRE,-23.47617342633441,-46.681031292899455
2023-09-24,RUA ABILIO CESAR,MOTOCICLETA,-23.679261325578977,-46.776392322219756
2023-09-14,PRACA MAUE MIRIM,AUTOMOVEL,NA,NA
2023-09-21,AVENIDA IMPERADOR,MOTOCICLETA,-23.514327768085312,-46.45226217073581
2023-09-11,AVENIDA NORDESTINA,PEDESTRE,-23.517241902744626,-46.42221813500537
2023-09-21,RUA JOSE FRANCISCO DOS SANTOS,PEDESTRE,-23.596304747227048,-46.489283122519545
