"","ID","periodo","sinistros","envolvidos_fatal","envolvidos_grave","envolvidos_leve","envolvidos_ileso","envolvidos_na","mortes_moto","mortes_pedestre_bike","trechos","comprimento","faixas","limite_velocidade","amenidades","intersec","tipo_via","radar_proximo","mao_unica","superficie","segmento","id_trecho_agregado","coorte","sinistros_pre2022"
"166",3,52,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"167",3,53,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"168",3,54,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"169",3,55,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"170",3,56,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"171",3,57,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"172",3,58,1,0,0,1,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"173",3,59,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"174",3,60,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"175",3,61,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
"176",3,62,0,0,0,0,0,0,0,0,2,371.818960919015,4,50,2,12,"primary",0,"yes","asphalt","agregados","00027-000-004",0,3
