"","ID","periodo","sinistros","envolvidos_fatal","envolvidos_grave","envolvidos_leve","envolvidos_ileso","envolvidos_na","mortes_moto","mortes_pedestre_bike","trechos","comprimento","faixas","limite_velocidade","amenidades","intersec","tipo_via","radar_proximo","mao_unica","superficie","segmento","id_trecho_agregado","coorte","sinistros_pre2022"
"35",1,83,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"36",1,84,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"37",1,85,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"38",1,86,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"39",1,87,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"40",1,88,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"41",1,89,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"42",1,90,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"43",1,91,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"44",1,92,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"45",1,93,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"46",1,94,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"47",1,95,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"48",1,96,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"49",1,97,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"50",1,98,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"51",1,99,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"52",1,100,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"53",1,101,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"54",1,102,1,0,0,2,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"55",1,103,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"56",1,104,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"57",1,105,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"58",1,106,1,0,0,2,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"59",1,107,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"60",1,108,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"61",1,109,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"62",1,110,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"63",1,111,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"64",1,112,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"65",1,113,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"66",1,114,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"67",1,115,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"68",1,116,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"69",1,117,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"70",1,118,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"71",1,119,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"72",1,120,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"73",1,121,1,0,0,1,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"74",1,122,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"75",1,123,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"76",1,124,0,0,0,0,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
"77",1,125,1,0,0,2,0,0,0,0,3,443.911043230552,3.66666666666667,50,3,14,"primary",0,"yes","asphalt","agregados","00027-000-000",0,6
